x	y
2.916823014383989943e+01 2.567250524866558692e+01
2.919324577861163306e+01 2.564044723574141216e+01
2.921826141338336313e+01 2.560776446700273468e+01
2.924327704815509676e+01 2.557446007731801174e+01
2.926829268292683039e+01 2.554053729689519869e+01
2.929330831769856047e+01 2.550599945004045210e+01
2.931832395247029410e+01 2.547084995391062634e+01
2.934333958724202773e+01 2.543509231725965591e+01
2.936835522201375781e+01 2.539873013917906519e+01
2.939337085678549144e+01 2.536176710783282218e+01
2.941838649155722152e+01 2.532420699918678508e+01
2.944340212632895515e+01 2.528605367573284113e+01
2.946841776110068878e+01 2.524731108520811418e+01
2.949343339587241886e+01 2.520798325930929096e+01
2.951844903064415249e+01 2.516807431240237491e+01
2.954346466541588612e+01 2.512758844022804183e+01
2.956848030018761619e+01 2.508652991860286008e+01
2.959349593495934982e+01 2.504490310211648918e+01
2.961851156973108345e+01 2.500271242282514805e+01
2.964352720450281353e+01 2.495996238894158381e+01
2.966854283927454716e+01 2.491665758352162996e+01
2.969355847404627724e+01 2.487280266314775545e+01
2.971857410881801087e+01 2.482840235660959038e+01
2.974358974358974450e+01 2.478346146358188662e+01
2.976860537836147458e+01 2.473798485329990626e+01
2.979362101313320821e+01 2.469197746323257547e+01
2.981863664790494184e+01 2.464544429775360257e+01
2.984365228267667192e+01 2.459839042681076648e+01
2.986866791744840555e+01 2.455082098459349282e+01
2.989368355222013918e+01 2.450274116819915093e+01
2.991869918699186925e+01 2.445415623629805424e+01
2.994371482176360288e+01 2.440507150779746226e+01
2.996873045653533296e+01 2.435549236050490407e+01
2.999374609130706659e+01 2.430542422979080897e+01
3.001876172607880022e+01 2.425487260725093464e+01
3.004377736085053030e+01 2.420384303936852177e+01
3.006879299562226393e+01 2.415234112617656947e+01
3.009380863039399756e+01 2.410037251992044105e+01
3.011882426516572764e+01 2.404794292372094233e+01
3.014383989993746127e+01 2.399505809023801461e+01
3.016885553470919490e+01 2.394172382033554669e+01
3.019387116948092498e+01 2.388794596174711060e+01
3.021888680425265861e+01 2.383373040774316465e+01
3.024390243902438868e+01 2.377908309579978763e+01
3.026891807379612231e+01 2.372401000626911127e+01
3.029393370856785594e+01 2.366851716105183101e+01
3.031894934333958602e+01 2.361261062227179508e+01
3.034396497811131965e+01 2.355629649095300238e+01
3.036898061288305328e+01 2.349958090569927549e+01
3.039399624765478336e+01 2.344247004137659829e+01
3.041901188242651699e+01 2.338497010779856922e+01
3.044402751719825062e+01 2.332708734841503073e+01
3.046904315196998070e+01 2.326882803900409513e+01
3.049405878674171433e+01 2.321019848636779415e+01
3.051907442151344441e+01 2.315120502703163652e+01
3.054409005628517804e+01 2.309185402594800607e+01
3.056910569105691167e+01 2.303215187520400420e+01
3.059412132582864174e+01 2.297210499273356277e+01
3.061913696060037537e+01 2.291171982103420390e+01
3.064415259537210900e+01 2.285100282588871679e+01
3.066916823014383908e+01 2.278996049509173716e+01
3.069418386491557271e+01 2.272859933718158842e+01
3.071919949968730279e+01 2.266692588017756549e+01
3.074421513445903642e+01 2.260494667032274663e+01
3.076923076923077005e+01 2.254266827083267799e+01
3.079424640400250013e+01 2.248009726064998404e+01
3.081926203877423376e+01 2.241724023320514192e+01
3.084427767354596739e+01 2.235410379518368984e+01
3.086929330831769747e+01 2.229069456529991911e+01
3.089430894308943110e+01 2.222701917307724884e+01
3.091932457786116473e+01 2.216308425763565637e+01
3.094434021263289480e+01 2.209889646648606387e+01
3.096935584740462843e+01 2.203446245433205064e+01
3.099437148217635851e+01 2.196978888187902257e+01
3.101938711694809214e+01 2.190488241465095953e+01
3.104440275171982577e+01 2.183974972181503205e+01
3.106941838649155585e+01 2.177439747501414757e+01
3.109443402126328948e+01 2.170883234720755794e+01
3.111944965603502311e+01 2.164306101151997197e+01
3.114446529080675319e+01 2.157709014009891035e+01
3.116948092557848682e+01 2.151092640298085001e+01
3.119449656035022045e+01 2.144457646696611874e+01
3.121951219512195053e+01 2.137804699450274271e+01
3.124452782989368416e+01 2.131134464257936045e+01
3.126954346466541423e+01 2.124447606162754809e+01
3.129455909943714786e+01 2.117744789443334241e+01
3.131957473420888149e+01 2.111026677505858373e+01
3.134459036898061157e+01 2.104293932777175158e+01
3.136960600375234520e+01 2.097547216598877995e+01
3.139462163852407883e+01 2.090787189122391609e+01
3.141963727329580891e+01 2.084014509205058019e+01
3.144465290806754254e+01 2.077229834307260958e+01
3.146966854283927617e+01 2.070433820390594448e+01
3.149468417761100625e+01 2.063627121817078347e+01
3.151969981238273988e+01 2.056810391249441849e+01
3.154471544715446996e+01 2.049984279552496247e+01
3.156973108192620359e+01 2.043149435695590199e+01
3.159474671669793722e+01 2.036306506656179494e+01
3.161976235146966729e+01 2.029456137324504539e+01
3.164477798624140092e+01 2.022598970409401176e+01
3.166979362101313455e+01 2.015735646345254040e+01
3.169480925578486463e+01 2.008866803200095319e+01
3.171982489055659826e+01 2.001993076584862763e+01
3.174484052532833189e+01 1.995115099563841099e+01
3.176985616010006197e+01 1.988233502566272293e+01
3.179487179487179560e+01 1.981348913299164138e+01
3.181988742964352568e+01 1.974461956661301087e+01
3.184490306441525931e+01 1.967573254658458382e+01
3.186991869918699294e+01 1.960683426319847555e+01
3.189493433395872302e+01 1.953793087615777324e+01
3.191994996873045665e+01 1.946902851376554366e+01
3.194496560350219028e+01 1.940013327212636440e+01
3.196998123827392035e+01 1.933125121436026106e+01
3.199499687304565398e+01 1.926238836982925662e+01
3.202001250781738406e+01 1.919355073337668927e+01
3.204502814258911769e+01 1.912474426457907128e+01
3.207004377736085132e+01 1.905597488701090825e+01
3.209505941213258495e+01 1.898724848752230798e+01
3.212007504690431858e+01 1.891857091552945391e+01
3.214509068167604511e+01 1.884994798231813462e+01
3.217010631644777874e+01 1.878138546036014844e+01
3.219512195121951237e+01 1.871288908264297746e+01
3.222013758599124600e+01 1.864446454201240044e+01
3.224515322076297963e+01 1.857611749052825800e+01
3.227016885553470615e+01 1.850785353883353679e+01
3.229518449030643978e+01 1.843967825553647444e+01
3.232020012507817341e+01 1.837159716660615771e+01
3.234521575984990704e+01 1.830361575478119818e+01
3.237023139462164067e+01 1.823573945899179094e+01
3.239524702939337431e+01 1.816797367379512096e+01
3.242026266416510083e+01 1.810032374882410622e+01
3.244527829893683446e+01 1.803279498824939253e+01
3.247029393370856809e+01 1.796539265025497301e+01
3.249530956848030172e+01 1.789812194652690991e+01
3.252032520325203535e+01 1.783098804175562435e+01
3.254534083802376188e+01 1.776399605315153352e+01
3.257035647279549551e+01 1.769715104997398214e+01
3.259537210756722914e+01 1.763045805307375602e+01
3.262038774233896277e+01 1.756392203444880806e+01
3.264540337711069640e+01 1.749754791681339228e+01
3.267041901188243003e+01 1.743134057318060215e+01
3.269543464665415655e+01 1.736530482645821749e+01
3.272045028142589018e+01 1.729944544905779580e+01
3.274546591619762381e+01 1.723376716251724972e+01
3.277048155096935744e+01 1.716827463713651980e+01
3.279549718574109107e+01 1.710297249162654509e+01
3.282051282051281760e+01 1.703786529277150663e+01
3.284552845528455123e+01 1.697295755510409165e+01
3.287054409005628486e+01 1.690825374059414088e+01
3.289555972482801849e+01 1.684375825835016727e+01
3.292057535959975212e+01 1.677947546433405890e+01
3.294559099437147864e+01 1.671540966108874571e+01
3.297060662914321227e+01 1.665156509747881586e+01
3.299562226391494590e+01 1.658794596844412794e+01
3.302063789868667953e+01 1.652455641476616677e+01
3.304565353345841316e+01 1.646140052284725996e+01
3.307066916823014679e+01 1.639848232450254883e+01
3.309568480300187332e+01 1.633580579676457489e+01
3.312070043777360695e+01 1.627337486170048919e+01
3.314571607254534058e+01 1.621119338624189155e+01
3.317073170731707421e+01 1.614926518202703676e+01
3.319574734208880784e+01 1.608759400525547534e+01
3.322076297686053437e+01 1.602618355655505411e+01
3.324577861163226800e+01 1.596503748086104046e+01
3.327079424640400163e+01 1.590415936730762603e+01
3.329580988117573526e+01 1.584355274913130884e+01
3.332082551594746889e+01 1.578322110358635477e+01
3.334584115071920252e+01 1.572316785187219423e+01
3.337085678549092904e+01 1.566339635907258732e+01
3.339587242026266267e+01 1.560390993410650928e+01
3.342088805503439630e+01 1.554471182969077780e+01
3.344590368980612993e+01 1.548580524231405597e+01
3.347091932457786356e+01 1.542719331222242474e+01
3.349593495934959009e+01 1.536887912341623696e+01
3.352095059412132372e+01 1.531086570365814126e+01
3.354596622889305735e+01 1.525315602449243002e+01
3.357098186366479098e+01 1.519575300127519490e+01
3.359599749843652461e+01 1.513865949321553650e+01
3.362101313320825824e+01 1.508187830342750146e+01
3.364602876797998476e+01 1.502541217899279857e+01
3.367104440275171839e+01 1.496926381103394377e+01
3.369606003752345202e+01 1.491343583479808110e+01
3.372107567229518565e+01 1.485793082975097512e+01
3.374609130706691928e+01 1.480275131968128477e+01
3.377110694183864581e+01 1.474789977281499098e+01
3.379612257661037944e+01 1.469337860193969547e+01
3.382113821138211307e+01 1.463919016453895061e+01
3.384615384615384670e+01 1.458533676293616210e+01
3.387116948092558033e+01 1.453182064444821009e+01
3.389618511569731396e+01 1.447864400154848674e+01
3.392120075046904049e+01 1.442580897203934498e+01
3.394621638524077412e+01 1.437331763923369721e+01
3.397123202001250775e+01 1.432117203214581913e+01
3.399624765478424138e+01 1.426937412569100339e+01
3.402126328955597501e+01 1.421792584089409672e+01
3.404627892432770153e+01 1.416682904510673779e+01
3.407129455909943516e+01 1.411608555223307171e+01
3.409631019387116879e+01 1.406569712296403729e+01
3.412132582864290242e+01 1.401566546501977939e+01
3.414634146341463605e+01 1.396599223340030171e+01
3.417135709818636968e+01 1.391667903064410261e+01
3.419637273295809621e+01 1.386772740709465346e+01
3.422138836772982984e+01 1.381913886117462198e+01
3.424640400250156347e+01 1.377091483966770014e+01
3.427141963727329710e+01 1.372305673800785364e+01
3.429643527204503073e+01 1.367556590057585453e+01
3.432145090681675725e+01 1.362844362100301687e+01
3.434646654158849088e+01 1.358169114248185494e+01
3.437148217636022451e+01 1.353530965808377040e+01
3.439649781113195814e+01 1.348930031108331384e+01
3.442151344590369177e+01 1.344366419528908985e+01
3.444652908067542540e+01 1.339840235538110669e+01
3.447154471544715193e+01 1.335351578725440902e+01
3.449656035021888556e+01 1.330900543836881944e+01
3.452157598499061919e+01 1.326487220810478007e+01
3.454659161976235282e+01 1.322111694812493177e+01
3.457160725453408645e+01 1.317774046274149313e+01
3.459662288930581298e+01 1.313474350928914980e+01
3.462163852407754661e+01 1.309212679850337402e+01
3.464665415884928024e+01 1.304989099490406090e+01
3.467166979362101387e+01 1.300803671718424681e+01
3.469668542839274750e+01 1.296656453860380331e+01
3.472170106316448113e+01 1.292547498738802325e+01
3.474671669793620765e+01 1.288476854713084485e+01
3.477173233270794128e+01 1.284444565720263043e+01
3.479674796747967491e+01 1.280450671316242151e+01
3.482176360225140854e+01 1.276495206717435948e+01
3.484677923702314217e+01 1.272578202842826833e+01
3.487179487179486870e+01 1.268699686356423229e+01
3.489681050656660233e+01 1.264859679710093587e+01
3.492182614133833596e+01 1.261058201186779826e+01
3.494684177611006959e+01 1.257295264944056612e+01
3.497185741088180322e+01 1.253570881058035091e+01
3.499687304565353685e+01 1.249885055567593106e+01
3.502188868042526337e+01 1.246237790518920185e+01
3.504690431519699700e+01 1.242629084010353857e+01
3.507191994996873063e+01 1.239058930237513678e+01
3.509693558474046426e+01 1.235527319538696389e+01
3.512195121951219789e+01 1.232034238440530771e+01
3.514696685428392442e+01 1.228579669703881727e+01
3.517198248905565805e+01 1.225163592369974808e+01
3.519699812382739168e+01 1.221785981806752197e+01
3.522201375859912531e+01 1.218446809755420013e+01
3.524702939337085894e+01 1.215146044377191714e+01
3.527204502814259257e+01 1.211883650300210391e+01
3.529706066291431910e+01 1.208659588666632700e+01
3.532207629768605273e+01 1.205473817179863971e+01
3.534709193245778636e+01 1.202326290151937016e+01
3.537210756722951999e+01 1.199216958551012802e+01
3.539712320200125362e+01 1.196145770048996226e+01
3.542213883677298014e+01 1.193112669069252263e+01
3.544715447154471377e+01 1.190117596834409497e+01
3.547217010631644740e+01 1.187160491414247510e+01
3.549718574108818103e+01 1.184241287773638440e+01
3.552220137585991466e+01 1.181359917820547878e+01
3.554721701063164829e+01 1.178516310454075011e+01
3.557223264540337482e+01 1.175710391612521022e+01
3.559724828017510845e+01 1.172942084321470801e+01
3.562226391494684208e+01 1.170211308741892076e+01
3.564727954971857571e+01 1.167517982218216233e+01
3.567229518449030934e+01 1.164862019326408138e+01
3.569731081926203586e+01 1.162243331922010725e+01
3.572232645403376949e+01 1.159661829188142512e+01
3.574734208880550312e+01 1.157117417683457461e+01
3.577235772357723675e+01 1.154610001390034846e+01
3.579737335834897038e+01 1.152139481761202333e+01
3.582238899312069691e+01 1.149705757769279302e+01
3.584740462789243054e+01 1.147308725953224950e+01
3.587242026266416417e+01 1.144948280466191726e+01
3.589743589743589780e+01 1.142624313122961333e+01
3.592245153220763143e+01 1.140336713447264216e+01
3.594746716697936506e+01 1.138085368718965462e+01
3.597248280175109159e+01 1.135870164021114803e+01
3.599749843652282522e+01 1.133690982286841908e+01
3.602251407129455885e+01 1.131547704346100325e+01
3.604752970606629248e+01 1.129440208972239823e+01
3.607254534083802611e+01 1.127368372928401996e+01
3.609756097560975263e+01 1.125332071013735558e+01
3.612257661038148626e+01 1.123331176109412688e+01
3.614759224515321989e+01 1.121365559224450337e+01
3.617260787992495352e+01 1.119435089541316763e+01
3.619762351469668715e+01 1.117539634461323672e+01
3.622263914946842078e+01 1.115679059649789551e+01
3.624765478424014731e+01 1.113853229080974572e+01
3.627267041901188094e+01 1.112062005082768579e+01
3.629768605378361457e+01 1.110305248381137133e+01
3.632270168855534820e+01 1.108582818144309989e+01
3.634771732332708183e+01 1.106894572026703649e+01
3.637273295809880835e+01 1.105240366212581904e+01
3.639774859287054198e+01 1.103620055459431804e+01
3.642276422764227561e+01 1.102033493141067311e+01
3.644777986241400924e+01 1.100480531290433461e+01
3.647279549718574287e+01 1.098961020642123643e+01
3.649781113195747650e+01 1.097474810674592405e+01
3.652282676672920303e+01 1.096021749652060073e+01
3.654784240150093666e+01 1.094601684666105790e+01
3.657285803627267029e+01 1.093214461676944360e+01
3.659787367104440392e+01 1.091859925554375721e+01
3.662288930581613755e+01 1.090537920118406312e+01
3.664790494058786408e+01 1.089248288179538093e+01
3.667292057535959771e+01 1.087990871578715968e+01
3.669793621013133134e+01 1.086765511226932190e+01
3.672295184490306497e+01 1.085572047144484564e+01
3.674796747967479860e+01 1.084410318499876880e+01
3.677298311444653223e+01 1.083280163648366212e+01
3.679799874921825875e+01 1.082181420170147845e+01
3.682301438398999238e+01 1.081113924908170709e+01
3.684803001876172601e+01 1.080077514005591865e+01
3.687304565353345964e+01 1.079072022942848719e+01
3.689806128830519327e+01 1.078097286574361391e+01
3.692307692307691980e+01 1.077153139164851403e+01
3.694809255784865343e+01 1.076239414425278973e+01
3.697310819262038706e+01 1.075355945548393244e+01
3.699812382739212069e+01 1.074502565243894203e+01
3.702313946216385432e+01 1.073679105773200071e+01
3.704815509693558795e+01 1.072885398983824246e+01
3.707317073170731447e+01 1.072121276343350615e+01
3.709818636647904810e+01 1.071386568973012032e+01
3.712320200125078173e+01 1.070681107680866440e+01
3.714821763602251536e+01 1.070004722994568702e+01
3.717323327079424899e+01 1.069357245193737427e+01
3.719824890556597552e+01 1.068738504341912510e+01
3.722326454033770915e+01 1.068148330318105899e+01
3.724828017510944278e+01 1.067586552847938819e+01
3.727329580988117641e+01 1.067053001534369727e+01
3.729831144465291004e+01 1.066547505888005709e+01
3.732332707942464367e+01 1.066069895357001762e+01
3.734834271419637020e+01 1.065619999356543168e+01
3.737335834896810383e+01 1.065197647297911487e+01
3.739837398373983746e+01 1.064802668617133463e+01
3.742338961851157109e+01 1.064434892803212840e+01
3.744840525328330472e+01 1.064094149425941538e+01
3.747342088805503124e+01 1.063780268163295339e+01
3.749843652282676487e+01 1.063493078828406446e+01
3.752345215759849850e+01 1.063232411396121790e+01
3.754846779237023213e+01 1.062998096029136796e+01
3.757348342714196576e+01 1.062789963103714896e+01
3.759849906191369939e+01 1.062607843234984273e+01
3.762351469668542592e+01 1.062451567301818400e+01
3.764853033145715955e+01 1.062320966471296479e+01
3.767354596622889318e+01 1.062215872222749091e+01
3.769856160100062681e+01 1.062136116371383032e+01
3.772357723577236044e+01 1.062081531091492081e+01
3.774859287054408696e+01 1.062051948939253343e+01
3.777360850531582059e+01 1.062047202875104901e+01
3.779862414008755422e+01 1.062067126285714913e+01
3.782363977485928785e+01 1.062111553005535036e+01
3.784865540963102148e+01 1.062180317337942981e+01
3.787367104440275511e+01 1.062273254075977569e+01
3.789868667917448164e+01 1.062390198522660967e+01
3.792370231394621527e+01 1.062530986510920528e+01
3.794871794871794890e+01 1.062695454423096741e+01
3.797373358348968253e+01 1.062883439210055769e+01
3.799874921826141616e+01 1.063094778409894303e+01
3.802376485303314269e+01 1.063329310166248476e+01
3.804878048780487632e+01 1.063586873246200248e+01
3.807379612257660995e+01 1.063867307057791223e+01
3.809881175734834358e+01 1.064170451667141570e+01
3.812382739212007721e+01 1.064496147815175320e+01
3.814884302689181084e+01 1.064844236933958399e+01
3.817385866166353736e+01 1.065214561162646945e+01
3.819887429643527099e+01 1.065606963363052628e+01
3.822388993120700462e+01 1.066021287134823581e+01
3.824890556597873825e+01 1.066457376830246240e+01
3.827392120075047188e+01 1.066915077568669545e+01
3.829893683552219841e+01 1.067394235250553969e+01
3.832395247029393204e+01 1.067894696571147328e+01
3.834896810506566567e+01 1.068416309033793787e+01
3.837398373983739930e+01 1.068958920962873549e+01
3.839899937460913293e+01 1.069522381516378751e+01
3.842401500938086656e+01 1.070106540698130360e+01
3.844903064415259308e+01 1.070711249369634821e+01
3.847404627892432671e+01 1.071336359261588100e+01
3.849906191369606034e+01 1.071981722985026053e+01
3.852407754846779397e+01 1.072647194042124141e+01
3.854909318323952760e+01 1.073332626836656800e+01
3.857410881801125413e+01 1.074037876684109349e+01
3.859912445278298776e+01 1.074762799821453463e+01
3.862414008755472139e+01 1.075507253416584241e+01
3.864915572232645502e+01 1.076271095577426173e+01
3.867417135709818865e+01 1.077054185360711003e+01
3.869918699186991518e+01 1.077856382780426081e+01
3.872420262664164881e+01 1.078677548815943865e+01
3.874921826141338244e+01 1.079517545419829361e+01
3.877423389618511607e+01 1.080376235525333328e+01
3.879924953095684970e+01 1.081253483053573561e+01
3.882426516572858333e+01 1.082149152920406898e+01
3.884928080050030985e+01 1.083063111042996063e+01
3.887429643527204348e+01 1.083995224346076292e+01
3.889931207004377711e+01 1.084945360767921052e+01
3.892432770481551074e+01 1.085913389266017681e+01
3.894934333958724437e+01 1.086899179822448858e+01
3.897435897435897090e+01 1.087902603448987549e+01
3.899937460913070453e+01 1.088923532191913068e+01
3.902439024390243816e+01 1.089961839136538657e+01
3.904940587867417179e+01 1.091017398411472250e+01
3.907442151344590542e+01 1.092090085192599780e+01
3.909943714821763905e+01 1.093179775706800783e+01
3.912445278298936557e+01 1.094286347235399681e+01
3.914946841776109920e+01 1.095409678117357899e+01
3.917448405253283283e+01 1.096549647752204137e+01
3.919949968730456646e+01 1.097706136602714899e+01
3.922451532207630009e+01 1.098879026197344899e+01
3.924953095684802662e+01 1.100068199132408431e+01
3.927454659161976025e+01 1.101273539074023233e+01
3.929956222639149388e+01 1.102494930759811886e+01
3.932457786116322751e+01 1.103732260000367837e+01
3.934959349593496114e+01 1.104985413680496897e+01
3.937460913070669477e+01 1.106254279760222836e+01
3.939962476547842130e+01 1.107538747275574131e+01
3.942464040025015493e+01 1.108838706339153468e+01
3.944965603502188856e+01 1.110154048140485195e+01
3.947467166979362219e+01 1.111484664946152279e+01
3.949968730456535582e+01 1.112830450099730584e+01
3.952470293933708234e+01 1.114191298021507848e+01
3.954971857410881597e+01 1.115567104208012772e+01
3.957473420888054960e+01 1.116957765231336808e+01
3.959974984365228323e+01 1.118363178738268360e+01
3.962476547842401686e+01 1.119783243449234433e+01
3.964978111319575049e+01 1.121217859157056651e+01
3.967479674796747702e+01 1.122666926725524483e+01
3.969981238273921065e+01 1.124130348087788533e+01
3.972482801751094428e+01 1.125608026244578497e+01
3.974984365228267791e+01 1.127099865262249700e+01
3.977485928705441154e+01 1.128605770270659825e+01
3.979987492182613806e+01 1.130125647460882732e+01
3.982489055659787169e+01 1.131659404082760823e+01
3.984990619136960532e+01 1.133206948442296103e+01
3.987492182614133895e+01 1.134768189898890967e+01
3.989993746091307258e+01 1.136343038862436394e+01
3.992495309568480621e+01 1.137931406790253419e+01
3.994996873045653274e+01 1.139533206183888581e+01
3.997498436522826637e+01 1.141148350585771887e+01
4.000000000000000000e+01 1.142776754575735332e+01
